PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,PreviousOwner,Gender,pet_details,shedding,FoodPreference,MeatConsumption,kid_friendliness,EnergyLevel
394,2,5,-1.37552452506241,1,2,-0.5708235869615161,1,1,-0.6850374174516859,0,0,"charming, mischievous, stubborn, playful, affectionate, is great with kids, has a loud bark",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,1,0
395,2,5,-1.3928142850199132,5,2,-0.5895426927573991,0,0,-0.5678402840075124,0,0,"charming, mischievous, stubborn, playful, affectionate, is very playful",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,0,0
396,2,5,-1.2372064454023832,1,1,-0.42852813451313504,1,0,-0.09905175023081857,0,0,"charming, mischievous, stubborn, playful, affectionate, has expressive eyes",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,1,0
397,2,5,-1.4101040449774165,1,2,-0.6111819325214404,0,0,-1.7007459073011892,0,1,"charming, mischievous, stubborn, playful, affectionate, is always wagging tail, has a loud bark",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,0,0
398,2,5,-1.37552452506241,1,2,-0.5807241208535586,1,1,-0.880365973191975,1,0,"charming, mischievous, stubborn, playful, affectionate, has expressive eyes, is learning new tricks",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,1,0
399,2,5,-1.3063654852323965,5,2,-0.4888504238553683,1,0,0.9557224507667426,0,1,"charming, mischievous, stubborn, playful, affectionate, loves to chase squirrels",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,1,0
400,2,5,0.9931725891155466,5,0,0.2557372020254948,1,0,-0.9194316843400328,1,1,"charming, mischievous, stubborn, playful, affectionate, prefers quiet evenings at home, loves to fetch",3,"small kibble, soft chicken & rice, small veg. avoid oily/spicy, large treats.",1,1,0
401,2,8,-1.2372064454023832,10,2,-0.4631625521354742,1,1,-0.9975631066361484,1,0,"alert, active, curious, independent, vocal, fluffy, has a loud bark, loves to chase squirrels",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
402,2,8,1.37354730818062,10,0,0.8603794434323511,0,0,0.7603938950264535,0,0,"alert, active, curious, independent, vocal, fluffy, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
403,2,8,-1.2372064454023832,10,2,-0.44017376838614863,0,0,-1.6226144850050737,1,0,"alert, active, curious, independent, vocal, fluffy, enjoys long walks in the park",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
404,2,8,1.06233162894556,10,0,0.732894072822478,1,0,0.48693391699004873,1,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog, prefers quiet evenings at home",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
405,2,8,1.2352292285205932,10,0,0.8141575619363641,0,0,-0.9584973954880907,1,0,"alert, active, curious, independent, vocal, fluffy, is very playful, is great with kids",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
406,2,8,-1.2026269254873765,10,2,-0.4355085344370193,0,0,1.502642406839552,1,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
407,2,8,-1.06430884582735,10,2,-0.27939189013934734,0,1,-0.7241031285997437,0,0,"alert, active, curious, independent, vocal, fluffy, is great with kids",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
408,2,8,-1.4101040449774165,10,2,-0.6052485925861387,1,1,-1.7007459073011892,0,0,"alert, active, curious, independent, vocal, fluffy, loves to chase squirrels, is always wagging tail",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
409,2,8,-1.21991668544488,10,2,-0.43163441247926354,0,1,-0.3725117282672233,1,0,"alert, active, curious, independent, vocal, fluffy, is very cuddly, loves belly rubs",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
410,2,8,-0.9087010062098199,10,1,-0.1227051798478915,0,1,-0.29438030597110765,1,0,"alert, active, curious, independent, vocal, fluffy, enjoys long walks in the park, is fluffy",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
411,2,8,-1.1853371655298732,10,2,-0.3970697988561632,1,0,0.057211094361412716,1,1,"alert, active, curious, independent, vocal, fluffy, is fluffy, enjoys long walks in the park",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
412,2,8,-1.16804740557237,10,2,-0.3916599889151529,0,1,-1.5054173515609002,1,0,"alert, active, curious, independent, vocal, fluffy, has expressive eyes",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
413,2,8,-0.23440036786718996,10,1,0.22842057032336102,1,0,0.057211094361412716,1,1,"alert, active, curious, independent, vocal, fluffy, enjoys long walks in the park, has expressive eyes",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
414,2,8,-1.37552452506241,10,2,-0.5732434589351293,0,1,0.3697367835458753,0,0,"alert, active, curious, independent, vocal, fluffy, is a bit shy around strangers",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
415,2,8,1.06233162894556,10,0,0.7198407249648142,1,0,-0.21624888367499204,0,1,"alert, active, curious, independent, vocal, fluffy, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
416,2,8,-0.70122388671978,10,1,-0.008808321089846312,1,0,-0.880365973191975,1,1,"alert, active, curious, independent, vocal, fluffy, has a loud bark, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
417,2,8,0.6300876300079766,10,0,0.59301849234771,0,1,0.64319676158228,1,1,"alert, active, curious, independent, vocal, fluffy, prefers quiet evenings at home, is fluffy",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
418,2,8,-0.3208491676547066,10,1,0.16143199905381808,0,0,-0.9194316843400328,0,1,"alert, active, curious, independent, vocal, fluffy, has expressive eyes, is a bit shy around strangers",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
419,2,8,0.8202749895405133,10,0,0.6552952936686312,1,1,-0.4506431505633389,1,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
420,2,8,-1.3928142850199132,10,2,-0.5975468846701197,0,1,-0.7631688397478015,0,1,"alert, active, curious, independent, vocal, fluffy, is a bit shy around strangers",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
421,2,8,-0.8914112462523166,10,1,-0.12620701380970678,0,0,-0.5287745728594546,1,0,"alert, active, curious, independent, vocal, fluffy, is a bit shy around strangers, loves belly rubs",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
422,2,8,-0.6839341267622766,10,1,-0.00031550118245382666,1,0,1.0338538730628581,1,0,"alert, active, curious, independent, vocal, fluffy, has a loud bark",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
423,2,8,-0.7703829265497932,10,1,-0.05211006861767517,1,0,-1.6616801961531313,0,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
424,2,8,1.0277521090305533,10,0,0.689499253295664,1,1,-0.7631688397478015,1,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog, has a loud bark",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
425,2,8,-1.11617812569986,10,2,-0.3212859236825262,1,0,-0.6069059951555702,0,1,"alert, active, curious, independent, vocal, fluffy, loves belly rubs, enjoys long walks in the park",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
426,2,8,-1.0470190858698465,10,2,-0.2683395902598639,0,1,1.111985295358974,1,1,"alert, active, curious, independent, vocal, fluffy, has expressive eyes",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
427,2,8,-1.3063654852323965,10,2,-0.5322452433821824,0,1,1.2291824288031474,1,0,"alert, active, curious, independent, vocal, fluffy, is very playful",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
428,2,8,-0.16524132803717662,10,1,0.2403337861934568,0,0,0.17440822780558618,0,1,"alert, active, curious, independent, vocal, fluffy, loves to chase squirrels",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
429,2,8,1.2698087484356,10,0,0.8011740180779394,0,0,0.48693391699004873,0,0,"alert, active, curious, independent, vocal, fluffy, loves to fetch",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
430,2,8,-0.2689798877821966,10,1,0.2097712685267167,1,1,0.7213281838783957,0,1,"alert, active, curious, independent, vocal, fluffy, is always wagging tail, loves to fetch",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
431,2,8,-0.07879252824965996,10,0,0.34912331900719334,1,1,-0.5287745728594546,0,0,"alert, active, curious, independent, vocal, fluffy, is always wagging tail, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
432,2,8,0.24971291094290335,10,0,0.47741143560831334,0,1,0.44786820584199094,1,1,"alert, active, curious, independent, vocal, fluffy, is learning new tricks",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
433,2,8,0.059525551410366695,10,0,0.3699481787801148,0,1,-0.7631688397478015,1,0,"alert, active, curious, independent, vocal, fluffy, is great with kids, loves to fetch",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
434,2,8,-1.4101040449774165,10,2,-0.6215710944081548,0,0,-1.7007459073011892,1,0,"alert, active, curious, independent, vocal, fluffy, is very playful",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
435,2,8,1.21793946856309,10,0,0.7667955484528093,0,0,0.8385253173225691,1,1,"alert, active, curious, independent, vocal, fluffy, has expressive eyes, prefers quiet evenings at home",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
436,2,8,1.5983141876281632,10,0,0.9007843249917681,0,0,-0.880365973191975,1,0,"alert, active, curious, independent, vocal, fluffy, is always wagging tail",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
437,2,8,-0.9951498059973366,10,2,-0.21438109884823844,1,0,-1.1928916623764376,0,1,"alert, active, curious, independent, vocal, fluffy, is fluffy, has expressive eyes",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
438,2,8,-0.4072979674422233,10,1,0.11708319153740665,0,1,0.48693391699004873,0,1,"alert, active, curious, independent, vocal, fluffy, is always wagging tail, is fluffy",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
439,2,8,-0.07879252824965996,10,0,0.3459588710416991,1,0,-0.6459717063036281,1,0,"alert, active, curious, independent, vocal, fluffy, has a loud bark",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
440,2,8,-0.9605702860823299,10,1,-0.1562110994825361,0,1,0.9947881619148004,1,1,"alert, active, curious, independent, vocal, fluffy, is very playful",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
441,2,8,-0.1479515680796733,10,0,0.30914889544308266,1,1,0.4088024946939331,1,0,"alert, active, curious, independent, vocal, fluffy, is an excellent guard dog, is very playful",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
442,2,8,-0.5110365271872432,10,1,0.0656143760986332,0,0,1.0338538730628581,1,1,"alert, active, curious, independent, vocal, fluffy, loves belly rubs, is very cuddly",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
443,2,8,0.9413033092430366,10,0,0.7057054151189487,0,0,-1.4663516404128423,1,0,"alert, active, curious, independent, vocal, fluffy, is great with kids, enjoys long walks in the park",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
444,2,8,-0.7185136466772832,10,1,-0.023909252925182683,1,0,-0.21624888367499204,1,0,"alert, active, curious, independent, vocal, fluffy, is very playful",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
445,2,8,-1.16804740557237,10,2,-0.3664374771901843,0,1,0.3697367835458753,1,0,"alert, active, curious, independent, vocal, fluffy, has expressive eyes, is fluffy",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
446,2,8,-1.3928142850199132,10,2,-0.593172500717819,0,0,-0.5678402840075124,1,1,"alert, active, curious, independent, vocal, fluffy, is a bit shy around strangers, is fluffy",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
447,2,8,-1.2026269254873765,10,2,-0.41137961870012596,1,0,0.48693391699004873,1,0,"alert, active, curious, independent, vocal, fluffy, is always wagging tail",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
448,2,8,-0.8222522064223032,10,1,-0.09192161618356186,1,1,1.2291824288031474,0,0,"alert, active, curious, independent, vocal, fluffy, loves to fetch, is very cuddly",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,0,0
449,2,8,0.04223579145286336,10,0,0.3965086004904944,0,0,1.2291824288031474,1,1,"alert, active, curious, independent, vocal, fluffy, loves to chase squirrels",5,"small-breed formulas, boiled egg, plain chicken, little rice. avoid sweets, bones, human snacks, spicy/oily food.",1,1,0
